ㅎ,SAMPLE_ID,식품명,식품명(크롤링),식품명(다시 크롤링),식품명(영어),식품명(영어-정제),제조사,제조사(정리),제조사(영어),조사년도,식품분류,식품상세분류,식품코드,출처,1회제공량,에너지(Kcal),에너지(kj),단백질(g),지질(g),탄수화물(g),총당류(g),나트륨(mg),콜레스테롤(mg),총 포화 지방산(g),총 포화 지방산(%),트랜스 지방산(g),"짠맛(나트륨 / 1회 제공량, g)","단맛(총당류 / 1회 제공량, g)",짠맛(상대),단맛(상대),유탕면,건면,숙면,분말 스프,액상 스프,조미유,컵,국물,짜장,cold
101,P072769-ZZ-AVG,팔도김치도시락,팔도김치도시락,팔도김치도시락,Paldo Kimchi Lunch Box,Paldo Kimchi Lunch Box,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072769,식약처('21),86,395,-,6,16,57,2,1590,0,8,-,0,0.01848837209,0.02325581395,53.79739697,12.79069767,1,0,0,1,0,0,1,1,0,0
83,P072751-ZZ-AVG,gomgom호로록매콤라면,호로록매콤라면,호로록매콤라면,Gomgom slurping spicy ramen,Gomgom Slurping Spicy Ramen,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072751,식약처('21),86,365,-,6,11,60,2,1570,0,6,-,0,0.01825581395,0.02325581395,53.12070016,12.79069767,1,0,0,0,1,1,1,0,1,0
386,P037391-ZZ-AVG,이것은 라면이 아니다 시원한 김치찌개라면,이것은 라면이 아니다 시원한 김치찌개라면,이것은 라면이 아니다 시원한 김치찌개라면,This isn't ramen. It's cool kimchi jjigae ramen,This Isn'T Ramen. It'S Cool Kimchi Jjigae Ramen,팔도,팔도,Paldo,2020,가공식품,유탕면,P037391,식약처('20),150,490,-,10,15,79,3,1740,0,7,-,0,0.0116,0.02,33.75363725,11,1,0,0,1,0,0,1,0,0,0
26,P064417-ZZ-AVG,편스토랑 파래탕면,파래탕면,파래탕면,Pyeonseutorang green laver soup noodles,Pyeonseutorang Green Laver Soup Noodles,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064417,식약처('21),103,440,-,10,16,64,2,1730,15,8,-,0,0.0167961165,0.01941747573,48.8732779,10.67961165,1,0,0,1,0,0,0,1,0,0
88,P072756-ZZ-AVG,공화춘 아주매운짬뽕,공화춘 아주매운짬뽕,공화춘 아주매운짬뽕,Gonghwachun Very spicy jjamppong,Gonghwachun Very Spicy Jjamppong,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072756,식약처('21),110,500,-,10,20,70,2,1730,17,8,-,0,0.01572727273,0.01818181818,45.76316022,10,1,0,0,1,0,0,1,0,0,0
5,P064396-ZZ-AVG,뉴트리 클로렐라컵면,클로렐라컵면,클로렐라컵면,Nyuteuri Chlorella Cup Noodles,Nyuteuri Chlorella Cup Noodles,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064396,식약처('21),65,300,-,6,12,41,1,940,8,6,-,0,0.01446153846,0.01538461538,42.08013131,8.461538462,1,0,0,1,0,0,1,1,0,0
2266,P023683-ZZ-AVG,식객 오모리 김치찌개라면,오모리 김치찌개라면,식객 오모리 김치찌개라면,Parasitic houseguest Omori Kimchi Stew Ramen,Parasitic Houseguest Omori Kimchi Stew Ramen,팔도,팔도,Paldo,2019,가공식품,유탕면,P023683,식약처('19),150,485,-,9,20,67,2,1960,4.2,11,-,0,0.01306666667,0.01333333333,38.02133851,7.333333333,1,0,0,1,1,0,1,1,0,0
95,P072763-ZZ-AVG,오모리 김치찌개라면,오모리 김치찌개라면,오모리 김치찌개라면 컵,Omori Kimchi Stew Ramen (cup),Omori Kimchi Stew Ramen (Cup),(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072763,식약처('21),150,485,-,9,20,67,2,1870,4,11,-,0,0.01246666667,0.01333333333,36.27546072,7.333333333,1,0,0,1,1,0,1,1,0,0
2298,P023715-ZZ-AVG,오모리김치찌개라면(봉지),오모리김치찌개라면,오모리김치찌개라면,Omori Kimchi Stew Ramen,Omori Kimchi Stew Ramen,팔도,팔도,Paldo,2019,가공식품,유탕면,P023715,식약처('19),160,510,-,11,17,79,2,1990,4.2,8,-,0,0.0124375,0.0125,36.19059166,6.875,1,0,0,1,1,0,1,1,0,0
92,P072760-ZZ-AVG,동원 참치라면,동원 참치라면,동원 참치라면,Dongwon tuna ramen,Dongwon Tuna Ramen,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P072760,식약처('21),160,535,-,15,24,65,2,1660,15,8,-,0,0.010375,0.0125,30.18913676,6.875,1,0,0,1,0,0,1,1,0,0
6,P064397-ZZ-AVG,뉴트리김치찌개면,뉴트리김치찌개면,뉴트리김치찌개면,Nyuteuri Kimchi Stew noodles,Nyuteuri Kimchi Stew Noodles,(주)팔도,팔도,Paldo,2021,가공식품,유탕면,P064397,식약처('21),140,480,-,6,20,66,1,1870,3.5,11,-,0,0.01335714286,0.007142857143,38.86656505,3.928571429,1,0,0,0,1,0,1,0,0,0
365,P035907-ZZ-AVG,탱탱쫄면,탱탱쫄면,탱탱쫄면,Taengtaeng jjolmyeon ,Taengtaeng Jjolmyeon ,㈜피피이씨음성생면,피피이씨음성생면,PPEC EUMSUNG FRESH NOODLE,2020,가공식품,건면,P035907,식약처('20),123,435,-,7,5,91,18,1180,0,0.9,-,0,0.009593495935,0.1463414634,27.91511911,80.48780488,,1,0,0,1,0,0,0,0,1
1715,P020041-ZZ-AVG,탱탱 비빔쫄면,탱탱 비빔쫄면,탱탱 비빔쫄면,Taengtaeng bibim jjolmyeon,Taengtaeng Bibim Jjolmyeon,㈜피피이씨음성생면,피피이씨음성생면,PPEC EUMSUNG FRESH NOODLE,2019,가공식품,건면,P020041,식약처('19),123,435,-,7,5,91,18,1180,0,0.9,-,0,0.009593495935,0.1463414634,27.91511911,80.48780488,0,1,0,0,1,0,0,0,0,0
336,P035507-ZZ-AVG,튀기지 않은 해물짬뽕,튀기지 않은 해물짬뽕,튀기지 않은 해물짬뽕 라면,Seafood Jjambbong without fried food,Seafood Jjambbong Without Fried Food,㈜피피이씨음성생면,피피이씨음성생면,PPEC EUMSUNG FRESH NOODLE,2020,가공식품,건면,P035507,식약처('20),386,1390,-,32,8,302,29,7160,5,1.9,-,0,0.0185492228,0.07512953368,53.97446013,41.32124352,0,1,0,1,0,0,0,1,0,0
1756,P020086-ZZ-AVG,곰탕칼국수,곰탕 칼국수,곰탕 칼국수,Beef-bone soup kalguksu,Beef-Bone Soup Kalguksu,㈜피피이씨음성생면,피피이씨음성생면,PPEC EUMSUNG FRESH NOODLE,2019,가공식품,건면,P020086,식약처('19),100,365,-,9,2.3,77,6,1230,0,0.5,-,0,0.0123,0.06,35.79049467,33,0,1,0,1,0,0,0,1,0,0
332,P035503-ZZ-AVG,육개장칼국수,육개장칼국수,육개장칼국수,Yukgaejang kalguksu,Yukgaejang Kalguksu,㈜피피이씨음성생면,피피이씨음성생면,PPEC EUMSUNG FRESH NOODLE,2020,가공식품,건면,P035503,식약처('20),120.9,435,-,9,10,79,6,1790,5,1.9,-,0,0.01480562448,0.04962779156,43.08135155,27.29528536,0,1,0,1,1,0,0,1,0,0
334,P035505-ZZ-AVG,꽃게탕면,꽃게탕면,꽃게탕면,Crab soup noodles,Crab Soup Noodles,㈜피피이씨음성생면,피피이씨음성생면,PPEC EUMSUNG FRESH NOODLE,2020,가공식품,건면,P035505,식약처('20),103,375,-,8,6,73,5,1520,0,1,-,0,0.01475728155,0.04854368932,42.94068347,26.69902913,0,1,0,1,0,0,0,1,0,0
368,P035915-ZZ-AVG,마라탕면,마라탕면,마라탕면,Malatang noodles,Malatang Noodles,㈜피피이씨음성생면,피피이씨음성생면,PPEC EUMSUNG FRESH NOODLE,2020,가공식품,건면,P035915,식약처('20),118.5,425,-,9,11,74,5,1590,0,2.1,-,0,0.01341772152,0.04219409283,39.04283662,23.20675105,0,1,0,0,1,0,0,0,0,0
1748,P020077-ZZ-AVG,매운맛 돈코츠라멘,매운 돈코츠라멘,풀무원 매운 돈코츠라멘,Spicy tonkotsu ramen,Spicy Tonkotsu Ramen,㈜피피이씨음성생면,피피이씨음성생면,PPEC EUMSUNG FRESH NOODLE,2019,가공식품,건면,P020077,식약처('19),114,405,-,10,11,67,4,1490,3,1.7,-,0,0.01307017544,0.0350877193,38.03154832,19.29824561,0,1,0,0,1,0,0,1,0,0
333,P035504-ZZ-AVG,돈코츠라멘,돈코츠,풀무원 돈코츠라멘,Tonkotsu ramen,Tonkotsu Ramen,㈜피피이씨음성생면,피피이씨음성생면,PPEC EUMSUNG FRESH NOODLE,2020,가공식품,건면,P035504,식약처('20),116,375,-,10,7,69,4,1900,5,1.3,-,0,0.01637931034,0.03448275862,47.66045687,18.96551724,0,1,0,0,1,0,0,1,0,0
1735,P020063-ZZ-AVG,생면식감 매운맛,매운 생면식감,매운 생면식감,The spicy taste of raw noodles,The Spicy Taste Of Raw Noodles,㈜피피이씨음성생면,피피이씨음성생면,PPEC EUMSUNG FRESH NOODLE,2019,가공식품,건면,P020063,식약처('19),95.9,340,-,7,2.9,72,3,1610,2,0.7,-,0,0.01678832117,0.03128258603,48.85059506,17.20542231,0,1,0,1,0,0,0,1,0,0
1733,P020061-ZZ-AVG,생면식감 순한맛,순한 생면식감,순한 생면식감,The mild taste of raw noodles,The Mild Taste Of Raw Noodles,㈜피피이씨음성생면,피피이씨음성생면,PPEC EUMSUNG FRESH NOODLE,2019,가공식품,건면,P020061,식약처('19),97.4,350,-,7,3.6,73,3,1780,0.4,0.8,-,0,0.018275154,0.03080082136,53.17697576,16.94045175,0,1,0,1,0,0,0,1,0,0
2446,P002054-ZZ-AVG,포 하노이,포 하노이,포 하노이,Po hanoi ,Po Hanoi ,(주)하늘처럼,하늘처럼,likesky,2018,가공식품,건면,P002054,식약처 영양실태조사('18),70,270,-,4,7,48,5,1540,0,3.1,-,-,0.022,0.07142857143,64.01551891,39.28571429,0,1,0,1,1,0,0,1,0,0
1841,P020179-ZZ-AVG,쿡시 얼큰한 맛 쌀국수,쿡시 쌀국수,쿡시 쌀국수,kuksi spicy rice noodles,Kuksi Spicy Rice Noodles,㈜한스코리아,한스코리아,HansKorea,2019,가공식품,건면,P020179,식약처('19),92,320,-,5,0.7,74,5,1479,0,0.3,-,0,0.01607608696,0.05434782609,46.77813857,29.89130435,0,1,0,1,0,0,1,1,0,0
1825,P020162-ZZ-AVG,쿡시 사골맛 쌀국수,사골 쌀국수,쿡시 사골 쌀국수,Beef bone rice noodles,Beef Bone Rice Noodles,㈜한스코리아,한스코리아,HansKorea,2019,가공식품,건면,P020162,식약처('19),92,330,-,20,0.9,60,2.9,1484,1,0.8,-,0,0.01613043478,0.03152173913,46.93627968,17.33695652,0,1,0,1,0,0,1,1,0,0
1801,P020135-ZZ-AVG,쿡시 멸치맛 쌀국수,멸치맛 쌀국수,쿡시 멸치맛 쌀국수,Anchovy-flavored rice noodles,Anchovy-Flavored Rice Noodles,㈜한스코리아,한스코리아,HansKorea,2019,가공식품,건면,P020135,식약처('19),92,320,-,9,2,67,2.6,1530,3.6,0.7,-,0,0.01663043478,0.02826086957,48.39117783,15.54347826,0,1,0,1,0,0,1,1,0,0
462,P039885-ZZ-AVG,본고장 유부 우동,본고장 유부 우동,본고장 유부 우동,Home fried tofu udon,Home Fried Tofu Udon,한일식품,한일식품,HanilFood,2020,가공식품,숙면,P039885,식약처('20),217,280,-,10,3.7,77,5,1940,0,1.1,-,0,0.008940092166,0.02304147465,26.01384723,12.67281106,0,0,1,1,0,0,1,1,0,0
1948,P020415-ZZ-AVG,본고장 얼큰유부 우동,얼큰유부 우동,본고장 얼큰유부 우동,Home spicy fried tofu udon,Home Spicy Fried Tofu Udon,한일식품,한일식품,HanilFood,2019,가공식품,숙면,P020415,식약처('19),234,365,-,12,1.5,76,4,2110,0,0.5,-,0,0.009017094017,0.01709401709,26.23790694,9.401709402,0,0,1,1,0,0,1,1,0,0
1972,P020439-ZZ-AVG,1인중심 튀김생우동,튀김생우동 라면,튀김생우동 라면,One person-centered fried udon,One Person-Centered Fried Udon,한일식품,한일식품,HanilFood,2019,가공식품,숙면,P020439,식약처('19),243.3,425,-,10,4.4,86,3,1450,0,1.9,-,0,0.00595972051,0.01233045623,17.34157277,6.781750925,0,0,1,0,1,0,0,1,0,0
1784,P020117-ZZ-AVG,즉석쌀국수(얼큰한맛),즉석쌀국수(얼큰한맛),즉석쌀국수 얼큰한맛,Instant rice noodles (Spicy taste),Instant Rice Noodles (Spicy Taste),현농㈜,현농,Hyunnong,2019,가공식품,건면,P020117,식약처('19),92,327,-,7.3,1,73,9,1490,0,0.01,-,0,0.01619565217,0.09782608696,47.126049,53.80434783,1,0,0,1,0,0,1,1,0,0
309,P035086-ZZ-AVG,순쌀짜장면,순쌀짜장면 ,순쌀짜장면 ,Rice Black Bean noodles,Rice Black Bean Noodles,현농㈜,현농,Hyunnong,2020,가공식품,건면,P035086,식약처('20),80,135,-,3,2.7,30,0.7,160,0,1.5,-,0,0.002,0.00875,5.819592629,4.8125,1,0,0,0,1,0,0,0,1,0
